,Subject,Run,Trial,fix,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Unnamed: 0,Trial Type,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe,Novs,CuedCategory,Rating Differences
1021,17.0,2.0,0.0,0.6883116883116883,7.0,532476662.1818182,1539204509.974026,1019.2573324675326,599.1912493506493,1015.5617207792208,592.8923025974024,29.707563326209918,17.384551799242423,100,Presentation,00894960620fa_sunalqmfgeadpqsyzpd.jpg,00146960620fb_sunaatpeezlljqaxlhj.jpg,00894960620fa.jpg,sunalqmfgeadpqsyzpd.jpg,00146960620fb.jpg,sunaatpeezlljqaxlhj.jpg,,,>,Face,1.7357640266418457,,,,1.0,,,3.0,,1539204508.055991,1539204511.084219,o,,Face,
1022,17.0,2.0,1.0,0.8157894736842105,7.0,532482607.32894737,1539204515.9342105,1274.7154552631575,604.296577631579,1275.520632894737,584.483727631579,37.23245070113333,17.336379451754386,101,Presentation,00893960530Fa_sunaloffvbvysigxent.jpg,00719960620fa_sunadzuvtmtmgupotmf.jpg,00893960530Fa.jpg,sunaloffvbvysigxent.jpg,00719960620fa.jpg,sunadzuvtmtmgupotmf.jpg,,,>,Face,0.8690590858459473,,,,1.0,,,1.0,,1539204514.051935,1539204517.038891,x,,Face,
1023,17.0,2.0,2.0,0.6282051282051282,7.0,532487736.51282054,1539204521.0384614,1133.5451794871794,612.3977474358975,1125.4293076923075,602.1415384615382,32.980145100911464,17.71203125267094,102,Presentation,00197940128fa_sunaaylzyqlqrsmfwif.jpg,00102931230fa_sunaajspcoepticvplv.jpg,00197940128fa.jpg,sunaaylzyqlqrsmfwif.jpg,00102931230fa.jpg,sunaajspcoepticvplv.jpg,,,>,Face,1.0850780010223389,,,,1.0,,,3.0,,1539204519.153493,1539204522.139481,o,,Face,
1024,17.0,2.0,3.0,0.6666666666666666,7.0,532492692.7037037,1539204525.9876542,1140.6790086419758,642.5969481481483,1128.8404975308645,593.5810555555556,33.13409825906636,18.027595887345683,103,Presentation,00142931230fb_sunaapxkpvrhpjplsok.jpg,00131931230fb_sunaangbuylfvckqqoo.jpg,00142931230fb.jpg,sunaapxkpvrhpjplsok.jpg,00131931230fb.jpg,sunaangbuylfvckqqoo.jpg,,,>,Face,0.8334100246429443,,,,1.0,,,3.0,,1539204524.443168,1539204527.424267,o,,Face,
1025,17.0,2.0,4.0,0.6756756756756757,7.0,532497792.1351351,1539204531.0810812,1004.255372972973,607.071995945946,989.2014175675679,597.8977864864864,29.103690447833092,17.572475993806307,104,Presentation,00571940928fa_sunacuatpqpqhyjhjqk.jpg,00753941201fa_sunafcofuuzebuadceo.jpg,00571940928fa.jpg,sunacuatpqpqhyjhjqk.jpg,00753941201fa.jpg,sunafcofuuzebuadceo.jpg,,,>,Face,0.7282760143280029,,,,1.0,,,3.0,,1539204529.5452769,1539204532.530332,o,,Face,
1026,17.0,2.0,5.0,0.875,7.0,532502731.1625,1539204536.0125,1219.3055524999995,625.1313587499999,1227.1618100000003,594.2091475,35.717467841186526,17.782049049479163,105,Presentation,00782941205fa_sunagfvluwixdsozaql.jpg,00136931230fb_sunaanptmsknhirrzed.jpg,00782941205fa.jpg,sunagfvluwixdsozaql.jpg,00136931230fb.jpg,sunaanptmsknhirrzed.jpg,,,>,Face,1.001228094100952,,,,1.0,,,3.0,,1539204534.475431,1539204537.461402,o,,Face,
1027,17.0,2.0,6.0,0.5068493150684932,7.0,532507766.05479455,1539204541.0547945,1206.688308219178,623.2327561643838,1201.7487958904105,600.6734027397259,35.162240924256196,17.848631484018263,106,Presentation,00787941205fa_sunagmwxxwymwojbvgi.jpg,00786941205fa_sunagmhildamktmqjss.jpg,00787941205fa.jpg,sunagmwxxwymwojbvgi.jpg,00786941205fa.jpg,sunagmhildamktmqjss.jpg,,,>,Face,0.7448780536651611,,,,1.0,,,3.0,,1539204539.677033,1539204542.666563,o,,Face,
1028,17.0,2.0,7.0,0.8734177215189873,7.0,532512685.1898734,1539204545.9746835,1109.1858025316462,627.9308594936712,1093.0980759493673,586.7815974683543,32.15248435868275,17.71455666402954,107,Presentation,00803941205fa_sunagvxkjokqimstxpe.jpg,00271940422fa_sunabmbnddafmywtjjj.jpg,00803941205fa.jpg,sunagvxkjokqimstxpe.jpg,00271940422fa.jpg,sunabmbnddafmywtjjj.jpg,,,>,Face,0.6512410640716553,,,,1.0,,,1.0,,1539204544.628392,1539204547.613697,x,,Face,
1029,17.0,2.0,8.0,0.7222222222222222,7.0,532517707.1388889,1539204551.0,1116.5433402777776,648.3669291666669,1111.4864722222221,607.5633069444443,32.528364938354486,18.31564927662037,108,Presentation,00775941205fa_sunafvwfsmqkjrutjta.jpg,00838940307fa_sunaiozxhxgtfrmoagh.jpg,00775941205fa.jpg,sunafvwfsmqkjrutjta.jpg,00838940307fa.jpg,sunaiozxhxgtfrmoagh.jpg,,,>,Face,0.7818841934204102,,,,1.0,,,1.0,,1539204549.484981,1539204552.468126,x,,Face,
1030,17.0,2.0,9.0,0.676056338028169,7.0,532522710.1971831,1539204556.0140846,1112.0561422535206,639.1966957746478,1100.258705633803,609.0373436619718,32.29893259366747,18.203413075117375,109,Presentation,00791941205fa_sunagrmyoovzukhxmlo.jpg,00163931230fb_sunaavodbcpygkggnfp.jpg,00791941205fa.jpg,sunagrmyoovzukhxmlo.jpg,00163931230fb.jpg,sunaavodbcpygkggnfp.jpg,,,>,Face,0.7863888740539551,,,,1.0,,,3.0,,1539204554.46552,1539204557.451064,o,,Face,
6971,17.0,2.0,,,,,,,,,,,,110,Memory,,,,,,,00905960530fa.jpg,Face,>,Face,,2.241,2.0,Novel,,,,,,1539204561.905483,1539204564.355874,,2.0,Face,0.0
6972,17.0,2.0,,,,,,,,,,32.15248435868275,,111,Memory,,,,,,,sunabmbnddafmywtjjj.jpg,Place,>,Face,,0.965,3.0,None,,,,,,1539204565.6393619,1539204567.8753982,,2.0,Face,1.0
6973,17.0,2.0,,,,,,,,,,29.103690447833092,,112,Memory,,,,,,,sunacuatpqpqhyjhjqk.jpg,Place,>,Face,,0.982,4.0,Side,,,,,,1539204569.15838,1539204571.237184,,2.0,Face,2.0
6974,17.0,2.0,,,,,,,,,,35.162240924256196,,113,Memory,,,,,,,00786941205fa.jpg,Face,>,Face,,1.334,2.0,Category,,,,,,1539204572.559546,1539204574.822219,,2.0,Face,0.0
6975,17.0,2.0,,,,,,,,,,29.103690447833092,,114,Memory,,,,,,,00753941201fa.jpg,Face,>,Face,,1.011,3.0,Category,,,,,,1539204576.092931,1539204578.2404509,,2.0,Face,1.0
6976,17.0,2.0,,,,,,,,,,,,115,Memory,,,,,,,00126931230fb.jpg,Face,>,Face,,1.041,3.0,Novel,,,,,,1539204579.5282052,1539204581.7919981,,2.0,Face,1.0
6977,17.0,2.0,,,,,,,,,,37.23245070113333,,116,Memory,,,,,,,00719960620fa.jpg,Face,>,Face,,0.74,3.0,Category,,,,,,1539204583.0629618,1539204585.247591,,2.0,Face,1.0
6978,17.0,2.0,,,,,,,,,,,,117,Memory,,,,,,,00266940128fb.jpg,Face,>,Face,,0.742,3.0,Novel,,,,,,1539204586.530456,1539204588.66018,,2.0,Face,1.0
6979,17.0,2.0,,,,,,,,,,,,118,Memory,,,,,,,sunaapllqyqlykszopd.jpg,Place,>,Face,,1.008,3.0,Novel,,,,,,1539204589.932093,1539204592.229732,,2.0,Face,1.0
6980,17.0,2.0,,,,,,,,,,32.15248435868275,,119,Memory,,,,,,,sunagvxkjokqimstxpe.jpg,Place,>,Face,,0.991,2.0,Side,,,,,,1539204593.515757,1539204595.795693,,2.0,Face,0.0
6981,17.0,2.0,,,,,,,,,,33.13409825906636,,120,Memory,,,,,,,sunaapxkpvrhpjplsok.jpg,Place,>,Face,,1.585,3.0,Side,,,,,,1539204597.1178448,1539204599.229575,,2.0,Face,1.0
6982,17.0,2.0,,,,,,,,,,,,121,Memory,,,,,,,00227940128fa.jpg,Face,>,Face,,1.121,3.0,Novel,,,,,,1539204600.48348,1539204602.786129,,2.0,Face,1.0
6983,17.0,2.0,,,,,,,,,,35.162240924256196,,122,Memory,,,,,,,sunagmhildamktmqjss.jpg,Place,>,Face,,1.621,2.0,None,,,,,,1539204604.04758,1539204606.28775,,2.0,Face,0.0
6984,17.0,2.0,,,,,,,,,,29.103690447833092,,123,Memory,,,,,,,sunafcofuuzebuadceo.jpg,Place,>,Face,,1.041,2.0,None,,,,,,1539204607.587767,1539204609.834372,,2.0,Face,0.0
6985,17.0,2.0,,,,,,,,,,29.707563326209918,,124,Memory,,,,,,,00146960620fb.jpg,Face,>,Face,,0.872,2.0,Category,,,,,,1539204611.104266,1539204613.272733,,2.0,Face,0.0
6986,17.0,2.0,,,,,,,,,,,,125,Memory,,,,,,,sunanmoqeyprjjjfxjt.jpg,Place,>,Face,,1.375,2.0,Novel,,,,,,1539204614.556079,1539204616.935709,,2.0,Face,0.0
6987,17.0,2.0,,,,,,,,,,,,126,Memory,,,,,,,sunaamdjwemxpmmtypi.jpg,Place,>,Face,,0.985,2.0,Novel,,,,,,1539204618.207286,1539204620.212146,,2.0,Face,0.0
6988,17.0,2.0,,,,,,,,,,,,127,Memory,,,,,,,00910960530fa.jpg,Face,>,Face,,0.8420000000000001,3.0,Novel,,,,,,1539204621.47377,1539204623.7616901,,2.0,Face,1.0
6989,17.0,2.0,,,,,,,,,,,,128,Memory,,,,,,,sunabllobxadqcyttej.jpg,Place,>,Face,,1.526,3.0,Novel,,,,,,1539204625.025402,1539204627.173309,,2.0,Face,1.0
6990,17.0,2.0,,,,,,,,,,,,129,Memory,,,,,,,sunabckqabszusgcykj.jpg,Place,>,Face,,1.351,1.0,Novel,,,,,,1539204628.443727,1539204630.842209,,2.0,Face,-1.0
6991,17.0,2.0,,,,,,,,,,37.23245070113333,,130,Memory,,,,,,,sunadzuvtmtmgupotmf.jpg,Place,>,Face,,1.285,1.0,None,,,,,,1539204632.1124449,1539204634.241499,,2.0,Face,-1.0
6992,17.0,2.0,,,,,,,,,,,,131,Memory,,,,,,,sunaofikylqtxphvdem.jpg,Place,>,Face,,1.3019999999999998,2.0,Novel,,,,,,1539204635.513115,1539204637.625951,,2.0,Face,0.0
6993,17.0,2.0,,,,,,,,,,33.13409825906636,,132,Memory,,,,,,,00142931230fb.jpg,Face,>,Face,,1.3090000000000002,3.0,Full,,,,,,1539204638.897731,1539204641.194202,,2.0,Face,1.0
6994,17.0,2.0,,,,,,,,,,32.15248435868275,,133,Memory,,,,,,,00803941205fa.jpg,Face,>,Face,,1.3090000000000002,2.0,Full,,,,,,1539204642.500252,1539204644.815744,,2.0,Face,0.0
6995,17.0,2.0,,,,,,,,,,35.162240924256196,,134,Memory,,,,,,,sunagmwxxwymwojbvgi.jpg,Place,>,Face,,1.026,2.0,Side,,,,,,1539204646.083626,1539204648.420101,,2.0,Face,0.0
6996,17.0,2.0,,,,,,,,,,32.29893259366747,,135,Memory,,,,,,,sunagrmyoovzukhxmlo.jpg,Place,>,Face,,0.924,2.0,Side,,,,,,1539204649.7018368,1539204652.086979,,2.0,Face,0.0
6997,17.0,2.0,,,,,,,,,,35.162240924256196,,136,Memory,,,,,,,00787941205fa.jpg,Face,>,Face,,1.358,2.0,Full,,,,,,1539204653.385916,1539204655.500864,,2.0,Face,0.0
6998,17.0,2.0,,,,,,,,,,,,137,Memory,,,,,,,00270940422fb.jpg,Face,>,Face,,1.409,3.0,Novel,,,,,,1539204656.752715,1539204658.988364,,2.0,Face,1.0
6999,17.0,2.0,,,,,,,,,,,,138,Memory,,,,,,,00961960627fa.jpg,Face,>,Face,,1.089,2.0,Novel,,,,,,1539204660.2720358,1539204662.524374,,2.0,Face,0.0
7000,17.0,2.0,,,,,,,,,,,,139,Memory,,,,,,,00140931230fb.jpg,Face,>,Face,,1.675,3.0,Novel,,,,,,1539204663.806518,1539204666.1017551,,2.0,Face,1.0
7001,17.0,2.0,,,,,,,,,,,,140,Memory,,,,,,,sunawotxrevnqvamsfp.jpg,Place,>,Face,,1.127,2.0,Novel,,,,,,1539204667.406612,1539204669.82017,,2.0,Face,0.0
7002,17.0,2.0,,,,,,,,,,,,141,Memory,,,,,,,sunaahzooisqkwlxwoz.jpg,Place,>,Face,,1.141,2.0,Novel,,,,,,1539204671.108833,1539204673.408207,,2.0,Face,0.0
7003,17.0,2.0,,,,,,,,,,,,142,Memory,,,,,,,00276940422fa.jpg,Face,>,Face,,0.925,2.0,Novel,,,,,,1539204674.653945,1539204676.780498,,2.0,Face,0.0
7004,17.0,2.0,,,,,,,,,,29.103690447833092,,143,Memory,,,,,,,00571940928fa.jpg,Face,>,Face,,0.858,2.0,Full,,,,,,1539204678.0613801,1539204680.293784,,2.0,Face,0.0
7005,17.0,2.0,,,,,,,,,,,,144,Memory,,,,,,,00095931230fa.jpg,Face,>,Face,,1.0979999999999999,2.0,Novel,,,,,,1539204681.5941038,1539204683.657101,,2.0,Face,0.0
7006,17.0,2.0,,,,,,,,,,,,145,Memory,,,,,,,sunabkngeblodihjvbk.jpg,Place,>,Face,,0.0,,Novel,,,,,,1539204684.911572,1539204687.275806,,2.0,Face,
7007,17.0,2.0,,,,,,,,,,29.707563326209918,,146,Memory,,,,,,,sunaatpeezlljqaxlhj.jpg,Place,>,Face,,1.341,3.0,None,,,,,,1539204688.630354,1539204690.8761358,,2.0,Face,1.0
7008,17.0,2.0,,,,,,,,,,32.15248435868275,,147,Memory,,,,,,,00271940422fa.jpg,Face,>,Face,,0.807,2.0,Category,,,,,,1539204692.198386,1539204694.198713,,2.0,Face,0.0
7009,17.0,2.0,,,,,,,,,,32.29893259366747,,148,Memory,,,,,,,00791941205fa.jpg,Face,>,Face,,0.784,3.0,Full,,,,,,1539204695.482619,1539204697.553962,,2.0,Face,1.0
7010,17.0,2.0,,,,,,,,,,,,149,Memory,,,,,,,sunabmytpyhsgigllxu.jpg,Place,>,Face,,0.769,2.0,Novel,,,,,,1539204698.849817,1539204701.020971,,2.0,Face,0.0
1041,17.0,4.0,0.0,0.6447368421052632,7.0,533120683.40789473,1539205153.9868422,1169.0708210526311,628.2689157894737,1159.7986802631578,594.7169473684211,34.00058500456158,17.835210504385966,200,Presentation,00153931230fa_sunaauhozyxzeeqstxi.jpg,00926960627Fa_sunapqwoeotxshkukbh.jpg,00153931230fa.jpg,sunaauhozyxzeeqstxi.jpg,00926960627Fa.jpg,sunapqwoeotxshkukbh.jpg,,,>,Place,0.8802919387817383,,,,1.0,,,1.0,,1539205152.164915,1539205155.197449,x,,Place,
1042,17.0,4.0,1.0,0.7922077922077922,7.0,533125707.66233766,1539205159.0,1220.6180220779222,623.7577038961036,1219.8022064935064,590.3322519480517,35.62918204799107,17.705478522727276,201,Presentation,00086931230fa_sunaafynehyrzpsoaml.jpg,00989960627fa_sunbondbduabvijnmch.jpg,00086931230fa.jpg,sunaafynehyrzpsoaml.jpg,00989960627fa.jpg,sunbondbduabvijnmch.jpg,,,>,Place,0.6329360008239746,,,,1.0,,,3.0,,1539205157.345007,1539205160.330941,o,,Place,
1043,17.0,4.0,2.0,0.8765432098765432,7.0,533130709.0123457,1539205164.0,1291.1718370370363,591.8900395061729,1278.127612345679,549.1491802469134,37.51076832839024,16.640155288065845,202,Presentation,00127931230fa_sunaampvucecsfbdafn.jpg,00889960530fa_sunaletopenvvozhpxc.jpg,00127931230fa.jpg,sunaampvucecsfbdafn.jpg,00889960530fa.jpg,sunaletopenvvozhpxc.jpg,,,>,Place,1.0019190311431885,,,,1.0,,,3.0,,1539205162.213589,1539205165.197102,o,,Place,
1044,17.0,4.0,3.0,0.9873417721518988,7.0,533135731.5063291,1539205169.0253165,1287.7933620253161,624.9066215189874,1272.7691481012657,568.6874443037977,37.38321242811759,17.406580126582273,203,Presentation,00242940128fa_sunabcuurugvxwparpk.jpg,00296940422fa_sunabrwnslxalcohfre.jpg,00242940128fa.jpg,sunabcuurugvxwparpk.jpg,00296940422fa.jpg,sunabrwnslxalcohfre.jpg,,,>,Place,0.6727108955383301,,,,1.0,,,1.0,,1539205167.452572,1539205170.433661,x,,Place,
1045,17.0,4.0,4.0,0.9305555555555556,7.0,533140741.125,1539205174.0694444,1332.4336944444449,609.2138111111112,1321.2265944444443,570.2796666666667,38.74240363172744,17.200946550925927,204,Presentation,00880960530fa_sunakmnfgklupjijsgf.jpg,00092931230fa_sunaaheqzstzxuadglu.jpg,00880960530fa.jpg,sunakmnfgklupjijsgf.jpg,00092931230fa.jpg,sunaaheqzstzxuadglu.jpg,,,>,Place,0.5767669677734375,,,,1.0,,,1.0,,1539205172.350503,1539205175.338651,x,,Place,
1046,17.0,4.0,5.0,0.7530864197530864,7.0,533145697.8271605,1539205179.0,1202.8804629629633,599.7506617283949,1195.5331543209873,576.6534777777777,35.01590193202643,17.155893701131685,205,Presentation,00123931230fb_sunaalcrrdbjgdztbiz.jpg,00869940307fa_sunajoveqhiprwqgoco.jpg,00123931230fb.jpg,sunaalcrrdbjgdztbiz.jpg,00869940307fa.jpg,sunajoveqhiprwqgoco.jpg,,,>,Place,0.636254072189331,,,,1.0,,,1.0,,1539205177.171862,1539205180.156559,x,,Place,
1047,17.0,4.0,6.0,0.881578947368421,7.0,533150762.56578946,1539205184.0657895,1293.9565684210527,618.8163421052633,1263.7925157894742,576.6684434210528,37.34213750873766,17.434153122258774,206,Presentation,00133931230fa_sunaanlwnpqndclffxt.jpg,00947960627fa_sunasmmcxdddtmtazwx.jpg,00133931230fa.jpg,sunaanlwnpqndclffxt.jpg,00947960627fa.jpg,sunasmmcxdddtmtazwx.jpg,,,>,Place,0.6271739006042479,,,,1.0,,,1.0,,1539205182.019972,1539205185.012568,x,,Place,
1048,17.0,4.0,7.0,0.7530864197530864,7.0,533154690.9259259,1539205188.0,1192.7238864197525,591.4258234567902,1169.060874074074,553.9003148148148,34.481134931037815,16.702672849794236,207,Presentation,00990960627fa_sunbpflsdaxnddnwcqi.jpg,00997960627fa_sunbtpilbhhbmhmeuzq.jpg,00990960627fa.jpg,sunbpflsdaxnddnwcqi.jpg,00997960627fa.jpg,sunbtpilbhhbmhmeuzq.jpg,,,>,Place,0.6349630355834961,,,,1.0,,,1.0,,1539205186.921492,1539205189.905319,x,,Place,
1049,17.0,4.0,8.0,0.5571428571428572,7.0,533159637.45714283,1539205192.9142857,1291.1117100000004,667.6217014285716,1278.463351428571,633.8181,37.51479215659877,18.979330437500003,208,Presentation,00839940307fa_sunaipyohrqlwngaqif.jpg,00789960620fa_sunagpancjmxqfazssf.jpg,00839940307fa.jpg,sunaipyohrqlwngaqif.jpg,00789960620fa.jpg,sunagpancjmxqfazssf.jpg,,,>,Place,0.9057550430297852,,,,1.0,,,1.0,,1539205191.772379,1539205194.761311,x,,Place,
1050,17.0,4.0,9.0,1.0,7.0,533164748.55263156,1539205198.0131578,1289.6454842105265,634.6560710526317,1269.739247368421,599.3524355263158,37.36601732139186,17.995957387609657,209,Presentation,00507940519fa_sunacacflqoyxhsqzhe.jpg,00929960627fa_sunaprnrbmgkomdbchr.jpg,00507940519fa.jpg,sunacacflqoyxhsqzhe.jpg,00929960627fa.jpg,sunaprnrbmgkomdbchr.jpg,,,>,Place,1.338780164718628,,,,1.0,,,3.0,,1539205196.8914301,1539205199.878677,o,,Place,
7131,17.0,4.0,,,,,,,,,,37.51479215659877,,210,Memory,,,,,,,00789960620fa.jpg,Face,>,Place,,1.3869999999999998,2.0,None,,,,,,1539205204.3659859,1539205206.628008,,2.3,Place,-0.2999999999999998
7132,17.0,4.0,,,,,,,,,,,,211,Memory,,,,,,,00770941201fa.jpg,Face,>,Place,,0.7020000000000001,2.0,Novel,,,,,,1539205207.8994858,1539205209.979623,,2.3,Place,-0.2999999999999998
7133,17.0,4.0,,,,,,,,,,,,212,Memory,,,,,,,sunaflojskatpeqyzqp.jpg,Place,>,Place,,1.127,1.0,Novel,,,,,,1539205211.267209,1539205213.434393,,2.5,Place,-1.5
7134,17.0,4.0,,,,,,,,,,,,213,Memory,,,,,,,00694941121fa.jpg,Face,>,Place,,1.091,2.0,Novel,,,,,,1539205214.735132,1539205216.915456,,2.3,Place,-0.2999999999999998
7135,17.0,4.0,,,,,,,,,,37.51479215659877,,214,Memory,,,,,,,sunaipyohrqlwngaqif.jpg,Place,>,Place,,1.3090000000000002,2.0,Full,,,,,,1539205218.169858,1539205220.515676,,2.5,Place,-0.5
7136,17.0,4.0,,,,,,,,,,34.481134931037815,,215,Memory,,,,,,,sunbpflsdaxnddnwcqi.jpg,Place,>,Place,,0.843,2.0,Full,,,,,,1539205221.804601,1539205224.209124,,2.5,Place,-0.5
7137,17.0,4.0,,,,,,,,,,,,216,Memory,,,,,,,sunadrmfzmstgdjdcod.jpg,Place,>,Place,,1.075,2.0,Novel,,,,,,1539205225.505314,1539205227.652241,,2.5,Place,-0.5
7138,17.0,4.0,,,,,,,,,,37.51479215659877,,217,Memory,,,,,,,00839940307fa.jpg,Face,>,Place,,1.776,2.0,Side,,,,,,1539205228.956932,1539205231.451539,,2.3,Place,-0.2999999999999998
7139,17.0,4.0,,,,,,,,,,,,218,Memory,,,,,,,00841940307fa.jpg,Face,>,Place,,1.09,2.0,Novel,,,,,,1539205232.723959,1539205235.174759,,2.3,Place,-0.2999999999999998
7140,17.0,4.0,,,,,,,,,,,,219,Memory,,,,,,,sunabxsuqbleluwczoy.jpg,Place,>,Place,,1.15,2.0,Novel,,,,,,1539205236.541677,1539205238.838839,,2.5,Place,-0.5
7141,17.0,4.0,,,,,,,,,,37.34213750873766,,220,Memory,,,,,,,00947960627fa.jpg,Face,>,Place,,1.3019999999999998,2.0,None,,,,,,1539205240.106081,1539205242.090718,,2.3,Place,-0.2999999999999998
7142,17.0,4.0,,,,,,,,,,,,221,Memory,,,,,,,01003960627fb.jpg,Face,>,Place,,1.2819999999999998,2.0,Novel,,,,,,1539205243.345824,1539205245.32498,,2.3,Place,-0.2999999999999998
7143,17.0,4.0,,,,,,,,,,,,222,Memory,,,,,,,sunawksfbacycuhbrsc.jpg,Place,>,Place,,1.071,2.0,Novel,,,,,,1539205246.590925,1539205248.578433,,2.5,Place,-0.5
7144,17.0,4.0,,,,,,,,,,,,223,Memory,,,,,,,sunaafvitpexrpvumsa.jpg,Place,>,Place,,1.001,2.0,Novel,,,,,,1539205249.830259,1539205251.810191,,2.5,Place,-0.5
7145,17.0,4.0,,,,,,,,,,,,224,Memory,,,,,,,00785941205fa.jpg,Face,>,Place,,1.169,3.0,Novel,,,,,,1539205253.077348,1539205255.060024,,2.3,Place,0.7000000000000002
7146,17.0,4.0,,,,,,,,,,37.34213750873766,,225,Memory,,,,,,,sunasmmcxdddtmtazwx.jpg,Place,>,Place,,1.035,2.0,Category,,,,,,1539205256.327128,1539205258.312506,,2.5,Place,-0.5
7147,17.0,4.0,,,,,,,,,,,,226,Memory,,,,,,,00662941121fa.jpg,Face,>,Place,,0.899,3.0,Novel,,,,,,1539205259.5828419,1539205261.562451,,2.3,Place,0.7000000000000002
7148,17.0,4.0,,,,,,,,,,37.51076832839024,,227,Memory,,,,,,,00889960530fa.jpg,Face,>,Place,,0.748,3.0,None,,,,,,1539205262.818006,1539205264.798716,,2.3,Place,0.7000000000000002
7149,17.0,4.0,,,,,,,,,,,,228,Memory,,,,,,,sunadkazmlajmohnwfl.jpg,Place,>,Place,,2.359,2.0,Novel,,,,,,1539205266.069164,1539205268.831525,,2.5,Place,-0.5
7150,17.0,4.0,,,,,,,,,,35.01590193202643,,229,Memory,,,,,,,sunaalcrrdbjgdztbiz.jpg,Place,>,Place,,1.459,2.0,Full,,,,,,1539205270.103207,1539205272.7660801,,2.5,Place,-0.5
7151,17.0,4.0,,,,,,,,,,37.38321242811759,,230,Memory,,,,,,,sunabcuurugvxwparpk.jpg,Place,>,Place,,1.141,4.0,Full,,,,,,1539205274.1211429,1539205276.350611,,2.5,Place,1.5
7152,17.0,4.0,,,,,,,,,,37.51479215659877,,231,Memory,,,,,,,sunagpancjmxqfazssf.jpg,Place,>,Place,,0.924,3.0,Category,,,,,,1539205277.622384,1539205279.951805,,2.5,Place,0.5
7153,17.0,4.0,,,,,,,,,,,,232,Memory,,,,,,,sunbwdrdvsweerwsdrj.jpg,Place,>,Place,,1.011,2.0,Novel,,,,,,1539205281.22303,1539205283.522597,,2.5,Place,-0.5
7154,17.0,4.0,,,,,,,,,,,,233,Memory,,,,,,,00960960627fa.jpg,Face,>,Place,,0.691,2.0,Novel,,,,,,1539205284.7914891,1539205287.038191,,2.3,Place,-0.2999999999999998
7155,17.0,4.0,,,,,,,,,,34.00058500456158,,234,Memory,,,,,,,00153931230fa.jpg,Face,>,Place,,0.708,2.0,Side,,,,,,1539205288.34284,1539205290.4448118,,2.3,Place,-0.2999999999999998
7156,17.0,4.0,,,,,,,,,,35.01590193202643,,235,Memory,,,,,,,00123931230fb.jpg,Face,>,Place,,0.792,3.0,Side,,,,,,1539205291.74439,1539205294.123049,,2.3,Place,0.7000000000000002
7157,17.0,4.0,,,,,,,,,,,,236,Memory,,,,,,,00481940519fa.jpg,Face,>,Place,,1.374,2.0,Novel,,,,,,1539205295.3949971,1539205297.77985,,2.3,Place,-0.2999999999999998
7158,17.0,4.0,,,,,,,,,,37.38321242811759,,237,Memory,,,,,,,00296940422fa.jpg,Face,>,Place,,0.867,3.0,None,,,,,,1539205299.063182,1539205301.382233,,2.3,Place,0.7000000000000002
7159,17.0,4.0,,,,,,,,,,34.00058500456158,,238,Memory,,,,,,,sunaauhozyxzeeqstxi.jpg,Place,>,Place,,1.325,4.0,Full,,,,,,1539205302.66449,1539205305.017834,,2.5,Place,1.5
7160,17.0,4.0,,,,,,,,,,37.51076832839024,,239,Memory,,,,,,,sunaletopenvvozhpxc.jpg,Place,>,Place,,0.875,3.0,Category,,,,,,1539205306.315327,1539205308.54527,,2.5,Place,0.5
7161,17.0,4.0,,,,,,,,,,,,240,Memory,,,,,,,00777941205fa.jpg,Face,>,Place,,0.0,,Novel,,,,,,1539205309.815976,1539205312.245553,,2.3,Place,
7162,17.0,4.0,,,,,,,,,,,,241,Memory,,,,,,,sunagcinxkccdtrjmlv.jpg,Place,>,Place,,0.815,2.0,Novel,,,,,,1539205313.600741,1539205315.833586,,2.5,Place,-0.5
7163,17.0,4.0,,,,,,,,,,34.481134931037815,,242,Memory,,,,,,,00990960627fa.jpg,Face,>,Place,,1.139,3.0,Side,,,,,,1539205317.102339,1539205319.23542,,2.3,Place,0.7000000000000002
7164,17.0,4.0,,,,,,,,,,35.62918204799107,,243,Memory,,,,,,,sunbondbduabvijnmch.jpg,Place,>,Place,,1.265,2.0,Category,,,,,,1539205320.485135,1539205322.816381,,2.5,Place,-0.5
7165,17.0,4.0,,,,,,,,,,,,244,Memory,,,,,,,sunaglqunwuycxydmyu.jpg,Place,>,Place,,0.642,2.0,Novel,,,,,,1539205324.104423,1539205326.1332948,,2.5,Place,-0.5
7166,17.0,4.0,,,,,,,,,,,,245,Memory,,,,,,,sunaisiwfgppimtnmxl.jpg,Place,>,Place,,0.0,,Novel,,,,,,1539205327.405124,1539205329.485029,,2.5,Place,
7167,17.0,4.0,,,,,,,,,,,,246,Memory,,,,,,,00082931230fa.jpg,Face,>,Place,,0.9420000000000001,2.0,Novel,,,,,,1539205330.807048,1539205333.02467,,2.3,Place,-0.2999999999999998
