,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button
105,;alfkjgkj,Presentation,2,01011960627fa_sundahdxwmcdluscvot.jpg,00568940928fa_sunacsdhbbsybcyxnel.jpg,01011960627fa.jpg,sundahdxwmcdluscvot.jpg,00568940928fa.jpg,sunacsdhbbsybcyxnel.jpg,,,<,Face,,,,,1,,,
106,;alfkjgkj,Presentation,2,00142931230fb_sunaapxkpvrhpjplsok.jpg,00062931230fb_sunaaelotvjgibjtjhs.jpg,00142931230fb.jpg,sunaapxkpvrhpjplsok.jpg,00062931230fb.jpg,sunaaelotvjgibjtjhs.jpg,,,<,Face,,,,,1,,,
107,;alfkjgkj,Presentation,2,00761960627fa_sunafgdqbclkwfocdhg.jpg,00952960627fa_sunathzzbcwjykldrem.jpg,00761960627fa.jpg,sunafgdqbclkwfocdhg.jpg,00952960627fa.jpg,sunathzzbcwjykldrem.jpg,,,<,Face,,,,,1,,,
108,;alfkjgkj,Presentation,2,01003960627fb_sunbwdrdvsweerwsdrj.jpg,00725941201fa_sunaefgzwiramypjvtd.jpg,01003960627fb.jpg,sunbwdrdvsweerwsdrj.jpg,00725941201fa.jpg,sunaefgzwiramypjvtd.jpg,,,<,Face,,,,,1,,,
109,;alfkjgkj,Presentation,2,00884960530fa_sunakodkcslgqhqlgwl.jpg,00968960627fa_sunbagfpovqwbuexqdn.jpg,00884960530fa.jpg,sunakodkcslgqhqlgwl.jpg,00968960627fa.jpg,sunbagfpovqwbuexqdn.jpg,,,<,Face,,,,,1,,,
110,;alfkjgkj,Memory,2,,,,,,,00993960627fa.jpg,,,,,,,,,,,
111,;alfkjgkj,Memory,2,,,,,,,sunaauglwmctnkxyird.jpg,,,,,,,,,,,
112,;alfkjgkj,Memory,2,,,,,,,sunaapxkpvrhpjplsok.jpg,,,,,,,,,,,
113,;alfkjgkj,Memory,2,,,,,,,00700941121fa.jpg,,,,,,,,,,,
114,;alfkjgkj,Memory,2,,,,,,,00866940307fa.jpg,,,,,,,,,,,
115,;alfkjgkj,Memory,2,,,,,,,00158931230fb.jpg,,,,,,,,,,,
116,;alfkjgkj,Memory,2,,,,,,,00978960627fa.jpg,,,,,,,,,,,
117,;alfkjgkj,Memory,2,,,,,,,00266940128fb.jpg,,,,,,,,,,,
118,;alfkjgkj,Memory,2,,,,,,,sunaamsdyakblkfoydx.jpg,,,,,,,,,,,
119,;alfkjgkj,Memory,2,,,,,,,sunaafynehyrzpsoaml.jpg,,,,,,,,,,,
120,;alfkjgkj,Memory,2,,,,,,,sunanainkqdvktzoxyl.jpg,,,,,,,,,,,
121,;alfkjgkj,Memory,2,,,,,,,sunaayehfdqcyxggsej.jpg,,,,,,,,,,,
122,;alfkjgkj,Memory,2,,,,,,,00482940519fa.jpg,,,,,,,,,,,
123,;alfkjgkj,Memory,2,,,,,,,sunbfyvfqiimvdaxlqn.jpg,,,,,,,,,,,
124,;alfkjgkj,Memory,2,,,,,,,00581940928fa.jpg,,,,,,,,,,,
125,;alfkjgkj,Memory,2,,,,,,,00857940307fa.jpg,,,,,,,,,,,
126,;alfkjgkj,Memory,2,,,,,,,sunapileznnbbmrwoei.jpg,,,,,,,,,,,
127,;alfkjgkj,Memory,2,,,,,,,00242940128fa.jpg,,,,,,,,,,,
128,;alfkjgkj,Memory,2,,,,,,,00819940307fa.jpg,,,,,,,,,,,
129,;alfkjgkj,Memory,2,,,,,,,00306940422fa.jpg,,,,,,,,,,,
130,;alfkjgkj,Memory,2,,,,,,,sunarpsxqkduedrrzyi.jpg,,,,,,,,,,,
131,;alfkjgkj,Memory,2,,,,,,,sunaeuzwggvibufclwf.jpg,,,,,,,,,,,
132,;alfkjgkj,Memory,2,,,,,,,00910960530fa.jpg,,,,,,,,,,,
133,;alfkjgkj,Memory,2,,,,,,,00725941201fa.jpg,,,,,,,,,,,
134,;alfkjgkj,Memory,2,,,,,,,00825940307fa.jpg,,,,,,,,,,,
135,;alfkjgkj,Memory,2,,,,,,,00783941205fa.jpg,,,,,,,,,,,
136,;alfkjgkj,Memory,2,,,,,,,sunadnjjzohjhbohlwq.jpg,,,,,,,,,,,
137,;alfkjgkj,Memory,2,,,,,,,00750941201fa.jpg,,,,,,,,,,,
138,;alfkjgkj,Memory,2,,,,,,,00782941205fa.jpg,,,,,,,,,,,
139,;alfkjgkj,Memory,2,,,,,,,00147931230fb.jpg,,,,,,,,,,,
140,;alfkjgkj,Memory,2,,,,,,,00218940128fa.jpg,,,,,,,,,,,
141,;alfkjgkj,Memory,2,,,,,,,sunaatpeezlljqaxlhj.jpg,,,,,,,,,,,
142,;alfkjgkj,Memory,2,,,,,,,00505960627fa.jpg,,,,,,,,,,,
143,;alfkjgkj,Memory,2,,,,,,,sunafkmnlytenlsywia.jpg,,,,,,,,,,,
144,;alfkjgkj,Memory,2,,,,,,,sunahmhrncocyhsjpxk.jpg,,,,,,,,,,,
145,;alfkjgkj,Memory,2,,,,,,,sunawotxrevnqvamsfp.jpg,,,,,,,,,,,
146,;alfkjgkj,Memory,2,,,,,,,sunaooaqzputrowwbsw.jpg,,,,,,,,,,,
147,;alfkjgkj,Memory,2,,,,,,,sunbxzweleltykebgan.jpg,,,,,,,,,,,
148,;alfkjgkj,Memory,2,,,,,,,00101931230fb.jpg,,,,,,,,,,,
149,;alfkjgkj,Memory,2,,,,,,,00208940128fa.jpg,,,,,,,,,,,
150,;alfkjgkj,Presentation,3,00741941201fa_sunaemcowdozyphwknd.jpg,00306940422fa_sunabueyoajufbkraki.jpg,00741941201fa.jpg,sunaemcowdozyphwknd.jpg,00306940422fa.jpg,sunabueyoajufbkraki.jpg,,,<,Place,,,,,0,,,
151,;alfkjgkj,Presentation,3,00576941031fa_sunacvjlsylseoghjup.jpg,00914960620fa_sunaozisvwfbmlkfhzv.jpg,00576941031fa.jpg,sunacvjlsylseoghjup.jpg,00914960620fa.jpg,sunaozisvwfbmlkfhzv.jpg,,,<,Place,,,,,1,,,
152,;alfkjgkj,Presentation,3,00901960530fa_sunammbnoambmhdxdwd.jpg,00070940307fa_sunaaeplwsfslcbtojr.jpg,00901960530fa.jpg,sunammbnoambmhdxdwd.jpg,00070940307fa.jpg,sunaaeplwsfslcbtojr.jpg,,,<,Place,,,,,1,,,
153,;alfkjgkj,Presentation,3,00138931230fa_sunaapfaivxqoynnwwp.jpg,00193940928fa_sunaaxjpzcnxligjtjq.jpg,00138931230fa.jpg,sunaapfaivxqoynnwwp.jpg,00193940928fa.jpg,sunaaxjpzcnxligjtjq.jpg,,,<,Place,,,,,1,,,
154,;alfkjgkj,Presentation,3,00816941205fa_sunahmhrncocyhsjpxk.jpg,00903960620fa_sunanainkqdvktzoxyl.jpg,00816941205fa.jpg,sunahmhrncocyhsjpxk.jpg,00903960620fa.jpg,sunanainkqdvktzoxyl.jpg,,,<,Place,,,,,1,,,
155,;alfkjgkj,Presentation,3,00848940307fa_sunaivdylrawbmhryfp.jpg,00120931230fa_sunaakxgygjfqrzpyoz.jpg,00848940307fa.jpg,sunaivdylrawbmhryfp.jpg,00120931230fa.jpg,sunaakxgygjfqrzpyoz.jpg,,,<,Place,,,,,1,,,
156,;alfkjgkj,Presentation,3,00185940422fb_sunaawqdbpihmlbwyyn.jpg,00662941121fa_sunadkazmlajmohnwfl.jpg,00185940422fb.jpg,sunaawqdbpihmlbwyyn.jpg,00662941121fa.jpg,sunadkazmlajmohnwfl.jpg,,,<,Place,,,,,1,,,
157,;alfkjgkj,Presentation,3,00264940128fb_sunabjzyxcjnmztdonj.jpg,00065931230fb_sunaaemixhfquhnxxlm.jpg,00264940128fb.jpg,sunabjzyxcjnmztdonj.jpg,00065931230fb.jpg,sunaaemixhfquhnxxlm.jpg,,,<,Place,,,,,1,,,
158,;alfkjgkj,Presentation,3,00267940128fb_sunablfqiwfqomjarht.jpg,00123931230fb_sunaalcrrdbjgdztbiz.jpg,00267940128fb.jpg,sunablfqiwfqomjarht.jpg,00123931230fb.jpg,sunaalcrrdbjgdztbiz.jpg,,,<,Place,,,,,1,,,
159,;alfkjgkj,Presentation,3,00892960530fa_sunalntxqqadigcletd.jpg,00288940422fa_sunabppokiyglaxpcha.jpg,00892960530fa.jpg,sunalntxqqadigcletd.jpg,00288940422fa.jpg,sunabppokiyglaxpcha.jpg,,,<,Place,,,,,1,,,
160,;alfkjgkj,Memory,3,,,,,,,sunabrwnslxalcohfre.jpg,,,,,,,,,,,
161,;alfkjgkj,Memory,3,,,,,,,00498960627fa.jpg,,,,,,,,,,,
162,;alfkjgkj,Memory,3,,,,,,,00126931230fb.jpg,,,,,,,,,,,
163,;alfkjgkj,Memory,3,,,,,,,sunaajayojuslbbnneg.jpg,,,,,,,,,,,
164,;alfkjgkj,Memory,3,,,,,,,00999960627fa.jpg,,,,,,,,,,,
165,;alfkjgkj,Memory,3,,,,,,,sunajoveqhiprwqgoco.jpg,,,,,,,,,,,
166,;alfkjgkj,Memory,3,,,,,,,00902960530fa.jpg,,,,,,,,,,,
167,;alfkjgkj,Memory,3,,,,,,,sunabzuqsrgcsonqlkz.jpg,,,,,,,,,,,
168,;alfkjgkj,Memory,3,,,,,,,sunacjkmnpawfzbyvae.jpg,,,,,,,,,,,
169,;alfkjgkj,Memory,3,,,,,,,00961960627fa.jpg,,,,,,,,,,,
170,;alfkjgkj,Memory,3,,,,,,,00870940307fa.jpg,,,,,,,,,,,
171,;alfkjgkj,Memory,3,,,,,,,sunafbwnojpqeyzssoe.jpg,,,,,,,,,,,
172,;alfkjgkj,Memory,3,,,,,,,sunafxokyavhgptyfye.jpg,,,,,,,,,,,
173,;alfkjgkj,Memory,3,,,,,,,00889960530fa.jpg,,,,,,,,,,,
174,;alfkjgkj,Memory,3,,,,,,,sunakwlvxjpddialozd.jpg,,,,,,,,,,,
175,;alfkjgkj,Memory,3,,,,,,,sunahtfxgsrmkiulnwk.jpg,,,,,,,,,,,
176,;alfkjgkj,Memory,3,,,,,,,00744941201fa.jpg,,,,,,,,,,,
177,;alfkjgkj,Memory,3,,,,,,,sunaemcowdozyphwknd.jpg,,,,,,,,,,,
178,;alfkjgkj,Memory,3,,,,,,,00086931230fa.jpg,,,,,,,,,,,
179,;alfkjgkj,Memory,3,,,,,,,sunaakqepfoeqomfgxf.jpg,,,,,,,,,,,
180,;alfkjgkj,Memory,3,,,,,,,sunagountlxpzkytsmp.jpg,,,,,,,,,,,
181,;alfkjgkj,Memory,3,,,,,,,00743941201fa.jpg,,,,,,,,,,,
182,;alfkjgkj,Memory,3,,,,,,,sunaygrtwrwfezqjizr.jpg,,,,,,,,,,,
183,;alfkjgkj,Memory,3,,,,,,,00116931230fa.jpg,,,,,,,,,,,
184,;alfkjgkj,Memory,3,,,,,,,sunaathajvxrgptwhoj.jpg,,,,,,,,,,,
185,;alfkjgkj,Memory,3,,,,,,,sunaddtdkycxbqlpfqa.jpg,,,,,,,,,,,
186,;alfkjgkj,Memory,3,,,,,,,00630941031fa.jpg,,,,,,,,,,,
187,;alfkjgkj,Memory,3,,,,,,,00162931230fb.jpg,,,,,,,,,,,
188,;alfkjgkj,Memory,3,,,,,,,sunbbegcweqnetpdlrh.jpg,,,,,,,,,,,
189,;alfkjgkj,Memory,3,,,,,,,00638941031fa.jpg,,,,,,,,,,,
190,;alfkjgkj,Memory,3,,,,,,,sunbvzmgrdvaakxusbu.jpg,,,,,,,,,,,
191,;alfkjgkj,Memory,3,,,,,,,sunagsiwrmuixqgdimb.jpg,,,,,,,,,,,
192,;alfkjgkj,Memory,3,,,,,,,sunaalcrrdbjgdztbiz.jpg,,,,,,,,,,,
193,;alfkjgkj,Memory,3,,,,,,,00816941205fa.jpg,,,,,,,,,,,
194,;alfkjgkj,Memory,3,,,,,,,sunbddbivbptlrlauhy.jpg,,,,,,,,,,,
195,;alfkjgkj,Memory,3,,,,,,,sunaaexqbtdswxrqjvz.jpg,,,,,,,,,,,
196,;alfkjgkj,Memory,3,,,,,,,sunabcuurugvxwparpk.jpg,,,,,,,,,,,
197,;alfkjgkj,Memory,3,,,,,,,sunaaelyvurpntclgau.jpg,,,,,,,,,,,
198,;alfkjgkj,Memory,3,,,,,,,sunaakxjfbrrequcjmx.jpg,,,,,,,,,,,
