7.3929 	EXP 	Created cue_img1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='../../stim/Cue/scene_icon.png', interpolate=False, mask=None, maskParams=None, name='cue_img1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2.,  2.]), texRes=128, units='deg', win=Window(...))
7.3947 	EXP 	Created cue_img2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='../../stim/Cue/face_icon.png', interpolate=False, mask=None, maskParams=None, name='cue_img2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2.,  2.]), texRes=128, units='deg', win=Window(...))
7.3954 	EXP 	window1: blendMode = 'avg'
7.4082 	EXP 	cue_img2: pos = array([-2.5,  0. ])
7.4082 	EXP 	cue_img1: pos = array([ 2.5,  0. ])
7.4082 	EXP 	cue_img1: autoDraw = True
7.4082 	EXP 	cue_img2: autoDraw = True
7.6337 	DATA 	Keypress: return
7.6409 	EXP 	unnamed TextStim: autoDraw = False
7.6409 	EXP 	cue_img1: autoDraw = False
7.6409 	EXP 	cue_img2: autoDraw = False
7.6415 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
7.6422 	EXP 	New trial (rep=0, index=0): {}
7.6430 	EXP 	window1: blendMode = 'avg'
7.6573 	EXP 	cue_right: pos = array([ 0.,  0.])
7.6573 	EXP 	cue_right: autoDraw = True
7.6573 	EXP 	cue_img1: autoDraw = True
7.6578 	EXP 	window1: blendMode = 'avg'
7.6746 	EXP 	window1: blendMode = 'avg'
7.6914 	EXP 	window1: blendMode = 'avg'
7.7072 	EXP 	window1: blendMode = 'avg'
7.7252 	EXP 	window1: blendMode = 'avg'
7.7405 	EXP 	window1: blendMode = 'avg'
7.7581 	EXP 	window1: blendMode = 'avg'
7.7747 	EXP 	window1: blendMode = 'avg'
7.7915 	EXP 	window1: blendMode = 'avg'
7.8086 	EXP 	window1: blendMode = 'avg'
7.8241 	EXP 	window1: blendMode = 'avg'
7.8418 	EXP 	window1: blendMode = 'avg'
7.8577 	EXP 	window1: blendMode = 'avg'
7.8743 	EXP 	window1: blendMode = 'avg'
7.8901 	EXP 	window1: blendMode = 'avg'
7.9079 	EXP 	window1: blendMode = 'avg'
7.9247 	EXP 	window1: blendMode = 'avg'
7.9413 	EXP 	window1: blendMode = 'avg'
7.9570 	EXP 	window1: blendMode = 'avg'
7.9739 	EXP 	window1: blendMode = 'avg'
7.9909 	EXP 	window1: blendMode = 'avg'
8.0076 	EXP 	window1: blendMode = 'avg'
8.0251 	EXP 	window1: blendMode = 'avg'
8.0411 	EXP 	window1: blendMode = 'avg'
8.0571 	EXP 	window1: blendMode = 'avg'
8.0745 	EXP 	window1: blendMode = 'avg'
8.0899 	EXP 	window1: blendMode = 'avg'
8.1074 	EXP 	window1: blendMode = 'avg'
8.1244 	EXP 	window1: blendMode = 'avg'
8.1407 	EXP 	window1: blendMode = 'avg'
8.1573 	EXP 	window1: blendMode = 'avg'
8.1741 	EXP 	window1: blendMode = 'avg'
8.1911 	EXP 	window1: blendMode = 'avg'
8.2069 	EXP 	window1: blendMode = 'avg'
8.2238 	EXP 	window1: blendMode = 'avg'
