,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Stimulus Start
175,KIRSTEN_LAST,Memory,3,,,,,,,00120931230fa.jpg,,,,,0.989,1,,,,,,,,1530914589.678671,1530914587.692455
176,KIRSTEN_LAST,Memory,3,,,,,,,00957960627fa.jpg,,,,,0.003,2,,,,,,,,1530914592.896675,1530914590.906051
177,KIRSTEN_LAST,Memory,3,,,,,,,00306940422fa.jpg,,,,,1.321,3,,,,,,,,1530914596.096987,1530914594.112242
178,KIRSTEN_LAST,Memory,3,,,,,,,00836940307fa.jpg,,,,,0.824,1,,,,,,,,1530914599.31584,1530914597.327555
179,KIRSTEN_LAST,Memory,3,,,,,,,sunaeuvjbmdpknaqqaj.jpg,,,,,0.827,2,,,,,,,,1530914602.533317,1530914600.540785
180,KIRSTEN_LAST,Memory,3,,,,,,,00609940928fa.jpg,,,,,0.724,1,,,,,,,,1530914605.75148,1530914603.763442
181,KIRSTEN_LAST,Memory,3,,,,,,,00968960627fa.jpg,,,,,1.772,1,,,,,,,,1530914608.951596,1530914606.966108
182,KIRSTEN_LAST,Memory,3,,,,,,,sunafxokyavhgptyfye.jpg,,,,,1.12,3,,,,,,,,1530914612.153821,1530914610.167871
183,KIRSTEN_LAST,Memory,3,,,,,,,00069931230fb.jpg,,,,,0.805,2,,,,,,,,1530914615.353881,1530914613.368442
184,KIRSTEN_LAST,Memory,3,,,,,,,sunabxsuqbleluwczoy.jpg,,,,,1.703,4,,,,,,,,1530914618.572078,1530914616.588517
185,KIRSTEN_LAST,Memory,3,,,,,,,00903960620fa.jpg,,,,,0.822,3,,,,,,,,1530914621.772391,1530914619.786011
186,KIRSTEN_LAST,Memory,3,,,,,,,sunbaejotfklekvpxcz.jpg,,,,,1.103,2,,,,,,,,1530914625.074302,1530914623.089943
187,KIRSTEN_LAST,Memory,3,,,,,,,sunaamsdyakblkfoydx.jpg,,,,,0.821,3,,,,,,,,1530914628.274711,1530914626.288288
188,KIRSTEN_LAST,Memory,3,,,,,,,sunavhxgmgrqsaptynb.jpg,,,,,1.147,1,,,,,,,,1530914631.475602,1530914629.49872
189,KIRSTEN_LAST,Memory,3,,,,,,,01003960627fb.jpg,,,,,0.948,2,,,,,,,,1530914634.676809,1530914632.698852
190,KIRSTEN_LAST,Memory,3,,,,,,,sunacdnquypmsshhsbk.jpg,,,,,1.663,1,,,,,,,,1530914637.878979,1530914635.900988
191,KIRSTEN_LAST,Memory,3,,,,,,,00931960627fa.jpg,,,,,0.843,1,,,,,,,,1530914641.095528,1530914639.104735
192,KIRSTEN_LAST,Memory,3,,,,,,,sunacfdkbsrughwqwtt.jpg,,,,,1.039,4,,,,,,,,1530914644.296696,1530914642.311264
193,KIRSTEN_LAST,Memory,3,,,,,,,sunabanoxjtqxamkucc.jpg,,,,,1.359,2,,,,,,,,1530914647.514772,1530914645.524405
194,KIRSTEN_LAST,Memory,3,,,,,,,00749941201fa.jpg,,,,,1.027,1,,,,,,,,1530914650.848736,1530914648.857305
195,KIRSTEN_LAST,Memory,3,,,,,,,sunacxeheuiigkcgquf.jpg,,,,,1.063,3,,,,,,,,1530914654.183952,1530914652.206607
196,KIRSTEN_LAST,Memory,3,,,,,,,00129931230fb.jpg,,,,,1.006,1,,,,,,,,1530914657.385018,1530914655.39749
197,KIRSTEN_LAST,Memory,3,,,,,,,00598940928fa.jpg,,,,,0.957,1,,,,,,,,1530914660.60151,1530914658.614299
198,KIRSTEN_LAST,Memory,3,,,,,,,sunainqelldeebvxtcz.jpg,,,,,1.324,4,,,,,,,,1530914663.819717,1530914661.831439
199,KIRSTEN_LAST,Memory,3,,,,,,,00554940519fa.jpg,,,,,1.32,1,,,,,,,,1530914667.019799,1530914665.035922
