,Unnamed: 0,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe,Trial
212,122,28.0,Memory,2.0,,,,,,,00314940422fa.jpg,,,,,1.148,3.0,Novel,,,,,,1556030044.5595849,1556030046.804452,,
216,126,28.0,Memory,2.0,,,,,,,sunaaeowapdkwzqpgqr.jpg,,,,,1.055,1.0,Novel,,,,,,1556030059.581208,1556030061.8929589,,
217,127,28.0,Memory,2.0,,,,,,,sunahbvlpavurqoxdeq.jpg,,,,,0.675,1.0,Novel,,,,,,1556030063.198509,1556030065.69447,,
218,128,28.0,Memory,2.0,,,,,,,00892960530fa.jpg,,,,,0.9259999999999999,2.0,Novel,,,,,,1556030066.949265,1556030069.379695,,
223,133,28.0,Memory,2.0,,,,,,,00989960627fa.jpg,,,,,1.442,1.0,Novel,,,,,,1556030086.073061,1556030088.592784,,
225,135,28.0,Memory,2.0,,,,,,,sunahqrxievfeusiqlt.jpg,,,,,2.11,2.0,Novel,,,,,,1556030094.109242,1556030096.6924222,,
227,137,28.0,Memory,2.0,,,,,,,sunbgzjryivyczuvkvm.jpg,,,,,1.9080000000000001,3.0,Novel,,,,,,1556030101.727895,1556030103.962673,,
228,138,28.0,Memory,2.0,,,,,,,00294940422fb.jpg,,,,,1.109,2.0,Novel,,,,,,1556030105.278842,1556030107.825889,,
229,139,28.0,Memory,2.0,,,,,,,00783941205fa.jpg,,,,,1.193,3.0,Novel,,,,,,1556030109.214084,1556030111.613956,,
231,141,28.0,Memory,2.0,,,,,,,00822940307fa.jpg,,,,,1.175,1.0,Novel,,,,,,1556030116.799699,1556030119.295683,,
232,142,28.0,Memory,2.0,,,,,,,00112931230fa.jpg,,,,,0.9259999999999999,2.0,Novel,,,,,,1556030120.584794,1556030122.8632631,,
233,143,28.0,Memory,2.0,,,,,,,00809960620fa.jpg,,,,,1.0590000000000002,1.0,Novel,,,,,,1556030124.169064,1556030126.700811,,
235,145,28.0,Memory,2.0,,,,,,,sunabwmcbaxwioksdgw.jpg,,,,,1.558,3.0,Novel,,,,,,1556030131.7712462,1556030134.0544472,,
236,146,28.0,Memory,2.0,,,,,,,sunaakjaacuzulqckgl.jpg,,,,,1.109,1.0,Novel,,,,,,1556030135.355488,1556030137.777048,,
160,160,28.0,Memory,3.0,,,,,,,00983960627fa.jpg,,,,,1.45,2.0,Novel,,,,,,1556030305.295083,1556030307.340713,,
161,161,28.0,Memory,3.0,,,,,,,sunadakkdovnuzlycvp.jpg,,,,,1.301,3.0,Novel,,,,,,1556030308.612075,1556030310.592368,,
162,162,28.0,Memory,3.0,,,,,,,sunaddtdkycxbqlpfqa.jpg,,,,,1.6980000000000002,4.0,Novel,,,,,,1556030311.892113,1556030313.8789551,,
166,166,28.0,Memory,3.0,,,,,,,sunaofikylqtxphvdem.jpg,,,,,0.919,3.0,Novel,,,,,,1556030324.897117,1556030326.8802779,,
168,168,28.0,Memory,3.0,,,,,,,00891960530fa.jpg,,,,,0.982,1.0,Novel,,,,,,1556030331.3702679,1556030333.3481278,,
171,171,28.0,Memory,3.0,,,,,,,sunabzuqsrgcsonqlkz.jpg,,,,,1.281,2.0,Novel,,,,,,1556030341.23502,1556030343.217839,,
174,174,28.0,Memory,3.0,,,,,,,00719941201fa.jpg,,,,,0.9,1.0,Novel,,,,,,1556030351.004891,1556030352.989579,,
175,175,28.0,Memory,3.0,,,,,,,sunbfyvfqiimvdaxlqn.jpg,,,,,1.1079999999999999,3.0,Novel,,,,,,1556030354.256485,1556030356.864953,,
176,176,28.0,Memory,3.0,,,,,,,00630941031fa.jpg,,,,,0.976,2.0,Novel,,,,,,1556030358.161669,1556030360.76509,,
177,177,28.0,Memory,3.0,,,,,,,00636941031fa.jpg,,,,,0.7759999999999999,2.0,Novel,,,,,,1556030362.047124,1556030365.0802019,,
180,180,28.0,Memory,3.0,,,,,,,sunalkiibhqpxfamlll.jpg,,,,,1.9080000000000001,2.0,Novel,,,,,,1556030374.183759,1556030377.036531,,
183,183,28.0,Memory,3.0,,,,,,,00910960530fa.jpg,,,,,0.659,1.0,Novel,,,,,,1556030386.154507,1556030388.636211,,
184,184,28.0,Memory,3.0,,,,,,,00120931230fa.jpg,,,,,0.6920000000000001,1.0,Novel,,,,,,1556030389.938825,1556030392.522009,,
185,185,28.0,Memory,3.0,,,,,,,sunadbhmrgrrpyzglxs.jpg,,,,,1.5430000000000001,1.0,Novel,,,,,,1556030393.82409,1556030396.621744,,
189,189,28.0,Memory,3.0,,,,,,,00984960627fa.jpg,,,,,2.125,1.0,Novel,,,,,,1556030409.8790472,1556030412.8244462,,
191,191,28.0,Memory,3.0,,,,,,,sunadvithllcgmfxsrn.jpg,,,,,1.875,2.0,Novel,,,,,,1556030418.899123,1556030421.8151948,,
193,193,28.0,Memory,3.0,,,,,,,00633940928fa.jpg,,,,,1.61,3.0,Novel,,,,,,1556030427.517062,1556030430.256676,,
194,194,28.0,Memory,3.0,,,,,,,sunaakxgygjfqrzpyoz.jpg,,,,,0.825,2.0,Novel,,,,,,1556030431.652935,1556030434.0874472,,
195,195,28.0,Memory,3.0,,,,,,,00505960627fa.jpg,,,,,0.7090000000000001,1.0,Novel,,,,,,1556030435.520437,1556030438.349079,,
198,198,28.0,Memory,3.0,,,,,,,sunbfzchmomnvzhbxdg.jpg,,,,,1.4769999999999999,3.0,Novel,,,,,,1556030447.640234,1556030450.375922,,
322,262,28.0,Memory,5.0,,,,,,,00162931230fb.jpg,,,,,0.748,1.0,Novel,,,,,,1556031117.453474,1556031119.4378278,,
323,263,28.0,Memory,5.0,,,,,,,sunabtlfmiwtljmoues.jpg,,,,,1.052,3.0,Novel,,,,,,1556031120.804827,1556031122.788079,,
324,264,28.0,Memory,5.0,,,,,,,00130931230fa.jpg,,,,,0.815,1.0,Novel,,,,,,1556031124.1730618,1556031126.157425,,
326,266,28.0,Memory,5.0,,,,,,,sunaamvxnvouicstkjb.jpg,,,,,1.1340000000000001,3.0,Novel,,,,,,1556031130.708641,1556031132.692136,,
327,267,28.0,Memory,5.0,,,,,,,00925960627fa.jpg,,,,,0.9690000000000001,1.0,Novel,,,,,,1556031134.030116,1556031136.014534,,
329,269,28.0,Memory,5.0,,,,,,,sunaawqdbpihmlbwyyn.jpg,,,,,1.248,1.0,Novel,,,,,,1556031140.515692,1556031142.499766,,
332,272,28.0,Memory,5.0,,,,,,,00796941205fa.jpg,,,,,0.731,1.0,Novel,,,,,,1556031150.364957,1556031152.348602,,
334,274,28.0,Memory,5.0,,,,,,,sunacwggadqsfpovdjv.jpg,,,,,1.035,1.0,Novel,,,,,,1556031157.065857,1556031159.050279,,
335,275,28.0,Memory,5.0,,,,,,,sunapqwnqzxlsfvgsjm.jpg,,,,,0.932,2.0,Novel,,,,,,1556031160.323077,1556031162.300981,,
336,276,28.0,Memory,5.0,,,,,,,sunaguchqqnrtodtezq.jpg,,,,,1.02,3.0,Novel,,,,,,1556031163.5852869,1556031165.569954,,
341,281,28.0,Memory,5.0,,,,,,,00270940422fb.jpg,,,,,0.95,1.0,Novel,,,,,,1556031180.024252,1556031182.008351,,
342,282,28.0,Memory,5.0,,,,,,,00742941201fa.jpg,,,,,0.9490000000000001,2.0,Novel,,,,,,1556031183.390653,1556031185.375883,,
343,283,28.0,Memory,5.0,,,,,,,00185940422fb.jpg,,,,,1.3319999999999999,2.0,Novel,,,,,,1556031186.764744,1556031188.746234,,
346,286,28.0,Memory,5.0,,,,,,,sunabllobxadqcyttej.jpg,,,,,0.966,3.0,Novel,,,,,,1556031196.496187,1556031198.480241,,
347,287,28.0,Memory,5.0,,,,,,,sunaatpeezlljqaxlhj.jpg,,,,,1.0859999999999999,3.0,Novel,,,,,,1556031199.7360241,1556031201.717366,,
349,289,28.0,Memory,5.0,,,,,,,00146960620fb.jpg,,,,,1.7819999999999998,1.0,Novel,,,,,,1556031206.253519,1556031208.235965,,
350,290,28.0,Memory,5.0,,,,,,,sunaavjinpnkappuonm.jpg,,,,,1.0190000000000001,3.0,Novel,,,,,,1556031209.522017,1556031211.501864,,
355,295,28.0,Memory,5.0,,,,,,,sunaenwuebvlpdmntju.jpg,,,,,2.129,2.0,Novel,,,,,,1556031226.073688,1556031228.573276,,
356,296,28.0,Memory,5.0,,,,,,,00302940422fa.jpg,,,,,1.482,2.0,Novel,,,,,,1556031229.9617789,1556031231.975974,,
357,297,28.0,Memory,5.0,,,,,,,00589940928fa.jpg,,,,,0.865,1.0,Novel,,,,,,1556031233.246092,1556031235.442601,,
322,262,28.0,Memory,5.0,,,,,,,00162931230fb.jpg,,,,,0.748,1.0,Novel,,,,,,1556031117.453474,1556031119.4378278,,
323,263,28.0,Memory,5.0,,,,,,,sunabtlfmiwtljmoues.jpg,,,,,1.052,3.0,Novel,,,,,,1556031120.804827,1556031122.788079,,
324,264,28.0,Memory,5.0,,,,,,,00130931230fa.jpg,,,,,0.815,1.0,Novel,,,,,,1556031124.1730618,1556031126.157425,,
326,266,28.0,Memory,5.0,,,,,,,sunaamvxnvouicstkjb.jpg,,,,,1.1340000000000001,3.0,Novel,,,,,,1556031130.708641,1556031132.692136,,
327,267,28.0,Memory,5.0,,,,,,,00925960627fa.jpg,,,,,0.9690000000000001,1.0,Novel,,,,,,1556031134.030116,1556031136.014534,,
329,269,28.0,Memory,5.0,,,,,,,sunaawqdbpihmlbwyyn.jpg,,,,,1.248,1.0,Novel,,,,,,1556031140.515692,1556031142.499766,,
332,272,28.0,Memory,5.0,,,,,,,00796941205fa.jpg,,,,,0.731,1.0,Novel,,,,,,1556031150.364957,1556031152.348602,,
334,274,28.0,Memory,5.0,,,,,,,sunacwggadqsfpovdjv.jpg,,,,,1.035,1.0,Novel,,,,,,1556031157.065857,1556031159.050279,,
335,275,28.0,Memory,5.0,,,,,,,sunapqwnqzxlsfvgsjm.jpg,,,,,0.932,2.0,Novel,,,,,,1556031160.323077,1556031162.300981,,
336,276,28.0,Memory,5.0,,,,,,,sunaguchqqnrtodtezq.jpg,,,,,1.02,3.0,Novel,,,,,,1556031163.5852869,1556031165.569954,,
341,281,28.0,Memory,5.0,,,,,,,00270940422fb.jpg,,,,,0.95,1.0,Novel,,,,,,1556031180.024252,1556031182.008351,,
342,282,28.0,Memory,5.0,,,,,,,00742941201fa.jpg,,,,,0.9490000000000001,2.0,Novel,,,,,,1556031183.390653,1556031185.375883,,
343,283,28.0,Memory,5.0,,,,,,,00185940422fb.jpg,,,,,1.3319999999999999,2.0,Novel,,,,,,1556031186.764744,1556031188.746234,,
346,286,28.0,Memory,5.0,,,,,,,sunabllobxadqcyttej.jpg,,,,,0.966,3.0,Novel,,,,,,1556031196.496187,1556031198.480241,,
347,287,28.0,Memory,5.0,,,,,,,sunaatpeezlljqaxlhj.jpg,,,,,1.0859999999999999,3.0,Novel,,,,,,1556031199.7360241,1556031201.717366,,
349,289,28.0,Memory,5.0,,,,,,,00146960620fb.jpg,,,,,1.7819999999999998,1.0,Novel,,,,,,1556031206.253519,1556031208.235965,,
350,290,28.0,Memory,5.0,,,,,,,sunaavjinpnkappuonm.jpg,,,,,1.0190000000000001,3.0,Novel,,,,,,1556031209.522017,1556031211.501864,,
355,295,28.0,Memory,5.0,,,,,,,sunaenwuebvlpdmntju.jpg,,,,,2.129,2.0,Novel,,,,,,1556031226.073688,1556031228.573276,,
356,296,28.0,Memory,5.0,,,,,,,00302940422fa.jpg,,,,,1.482,2.0,Novel,,,,,,1556031229.9617789,1556031231.975974,,
357,297,28.0,Memory,5.0,,,,,,,00589940928fa.jpg,,,,,0.865,1.0,Novel,,,,,,1556031233.246092,1556031235.442601,,
322,262,28.0,Memory,5.0,,,,,,,00162931230fb.jpg,,,,,0.748,1.0,Novel,,,,,,1556031117.453474,1556031119.4378278,,
323,263,28.0,Memory,5.0,,,,,,,sunabtlfmiwtljmoues.jpg,,,,,1.052,3.0,Novel,,,,,,1556031120.804827,1556031122.788079,,
324,264,28.0,Memory,5.0,,,,,,,00130931230fa.jpg,,,,,0.815,1.0,Novel,,,,,,1556031124.1730618,1556031126.157425,,
326,266,28.0,Memory,5.0,,,,,,,sunaamvxnvouicstkjb.jpg,,,,,1.1340000000000001,3.0,Novel,,,,,,1556031130.708641,1556031132.692136,,
327,267,28.0,Memory,5.0,,,,,,,00925960627fa.jpg,,,,,0.9690000000000001,1.0,Novel,,,,,,1556031134.030116,1556031136.014534,,
329,269,28.0,Memory,5.0,,,,,,,sunaawqdbpihmlbwyyn.jpg,,,,,1.248,1.0,Novel,,,,,,1556031140.515692,1556031142.499766,,
332,272,28.0,Memory,5.0,,,,,,,00796941205fa.jpg,,,,,0.731,1.0,Novel,,,,,,1556031150.364957,1556031152.348602,,
334,274,28.0,Memory,5.0,,,,,,,sunacwggadqsfpovdjv.jpg,,,,,1.035,1.0,Novel,,,,,,1556031157.065857,1556031159.050279,,
335,275,28.0,Memory,5.0,,,,,,,sunapqwnqzxlsfvgsjm.jpg,,,,,0.932,2.0,Novel,,,,,,1556031160.323077,1556031162.300981,,
336,276,28.0,Memory,5.0,,,,,,,sunaguchqqnrtodtezq.jpg,,,,,1.02,3.0,Novel,,,,,,1556031163.5852869,1556031165.569954,,
341,281,28.0,Memory,5.0,,,,,,,00270940422fb.jpg,,,,,0.95,1.0,Novel,,,,,,1556031180.024252,1556031182.008351,,
342,282,28.0,Memory,5.0,,,,,,,00742941201fa.jpg,,,,,0.9490000000000001,2.0,Novel,,,,,,1556031183.390653,1556031185.375883,,
343,283,28.0,Memory,5.0,,,,,,,00185940422fb.jpg,,,,,1.3319999999999999,2.0,Novel,,,,,,1556031186.764744,1556031188.746234,,
346,286,28.0,Memory,5.0,,,,,,,sunabllobxadqcyttej.jpg,,,,,0.966,3.0,Novel,,,,,,1556031196.496187,1556031198.480241,,
347,287,28.0,Memory,5.0,,,,,,,sunaatpeezlljqaxlhj.jpg,,,,,1.0859999999999999,3.0,Novel,,,,,,1556031199.7360241,1556031201.717366,,
349,289,28.0,Memory,5.0,,,,,,,00146960620fb.jpg,,,,,1.7819999999999998,1.0,Novel,,,,,,1556031206.253519,1556031208.235965,,
350,290,28.0,Memory,5.0,,,,,,,sunaavjinpnkappuonm.jpg,,,,,1.0190000000000001,3.0,Novel,,,,,,1556031209.522017,1556031211.501864,,
355,295,28.0,Memory,5.0,,,,,,,sunaenwuebvlpdmntju.jpg,,,,,2.129,2.0,Novel,,,,,,1556031226.073688,1556031228.573276,,
356,296,28.0,Memory,5.0,,,,,,,00302940422fa.jpg,,,,,1.482,2.0,Novel,,,,,,1556031229.9617789,1556031231.975974,,
357,297,28.0,Memory,5.0,,,,,,,00589940928fa.jpg,,,,,0.865,1.0,Novel,,,,,,1556031233.246092,1556031235.442601,,
280,360,28.0,Memory,7.0,,,,,,,sunaczwgyukesaajxnx.jpg,,,,,1.6769999999999998,2.0,Novel,,,,,,1556031763.284653,1556031766.0816119,,
281,361,28.0,Memory,7.0,,,,,,,00097931230fa.jpg,,,,,0.9670000000000001,1.0,Novel,,,,,,1556031767.352952,1556031769.70525,,
282,362,28.0,Memory,7.0,,,,,,,sunaamsdyakblkfoydx.jpg,,,,,1.125,2.0,Novel,,,,,,1556031770.987946,1556031773.734228,,
283,363,28.0,Memory,7.0,,,,,,,00968960627fa.jpg,,,,,0.9590000000000001,2.0,Novel,,,,,,1556031775.039227,1556031777.551403,,
284,364,28.0,Memory,7.0,,,,,,,00880960530fa.jpg,,,,,0.7090000000000001,1.0,Novel,,,,,,1556031778.8407538,1556031781.191756,,
286,366,28.0,Memory,7.0,,,,,,,sunbagfpovqwbuexqdn.jpg,,,,,1.057,3.0,Novel,,,,,,1556031786.3096788,1556031788.77682,,
287,367,28.0,Memory,7.0,,,,,,,sunaanlwnpqndclffxt.jpg,,,,,0.9420000000000001,3.0,Novel,,,,,,1556031790.128046,1556031792.7735949,,
292,372,28.0,Memory,7.0,,,,,,,sunaygrtwrwfezqjizr.jpg,,,,,1.4080000000000001,2.0,Novel,,,,,,1556031809.717431,1556031812.469393,,
294,374,28.0,Memory,7.0,,,,,,,00129931230fb.jpg,,,,,0.79,1.0,Novel,,,,,,1556031817.8534482,1556031820.434,,
295,375,28.0,Memory,7.0,,,,,,,sunaajayojuslbbnneg.jpg,,,,,0.991,2.0,Novel,,,,,,1556031821.7370481,1556031824.11642,,
297,377,28.0,Memory,7.0,,,,,,,sunaavodbcpygkggnfp.jpg,,,,,1.11,3.0,Novel,,,,,,1556031829.1235821,1556031831.541239,,
298,378,28.0,Memory,7.0,,,,,,,00630940928fa.jpg,,,,,0.6920000000000001,2.0,Novel,,,,,,1556031832.841434,1556031835.125489,,
299,379,28.0,Memory,7.0,,,,,,,00163931230fb.jpg,,,,,1.476,1.0,Novel,,,,,,1556031836.4087381,1556031839.031126,,
302,382,28.0,Memory,7.0,,,,,,,sunafvtpfczkzopbgue.jpg,,,,,0.8,2.0,Novel,,,,,,1556031848.546188,1556031850.827703,,
304,384,28.0,Memory,7.0,,,,,,,sunakmnfgklupjijsgf.jpg,,,,,2.125,2.0,Novel,,,,,,1556031856.199274,1556031858.930944,,
305,385,28.0,Memory,7.0,,,,,,,00909960530.jpg,,,,,0.8690000000000001,1.0,Novel,,,,,,1556031860.217803,1556031862.517894,,
309,389,28.0,Memory,7.0,,,,,,,00133931230fa.jpg,,,,,0.992,2.0,Novel,,,,,,1556031876.072011,1556031878.560469,,
311,391,28.0,Memory,7.0,,,,,,,sunaobtizabegtwfwul.jpg,,,,,1.044,3.0,Novel,,,,,,1556031883.773583,1556031886.503579,,
315,395,28.0,Memory,7.0,,,,,,,00774941201fa.jpg,,,,,0.8759999999999999,1.0,Novel,,,,,,1556031899.480125,1556031901.967415,,
316,396,28.0,Memory,7.0,,,,,,,00966960627fa.jpg,,,,,0.642,1.0,Novel,,,,,,1556031903.364346,1556031905.8433359,,
280,360,28.0,Memory,7.0,,,,,,,sunaczwgyukesaajxnx.jpg,,,,,1.6769999999999998,2.0,Novel,,,,,,1556031763.284653,1556031766.0816119,,
281,361,28.0,Memory,7.0,,,,,,,00097931230fa.jpg,,,,,0.9670000000000001,1.0,Novel,,,,,,1556031767.352952,1556031769.70525,,
282,362,28.0,Memory,7.0,,,,,,,sunaamsdyakblkfoydx.jpg,,,,,1.125,2.0,Novel,,,,,,1556031770.987946,1556031773.734228,,
283,363,28.0,Memory,7.0,,,,,,,00968960627fa.jpg,,,,,0.9590000000000001,2.0,Novel,,,,,,1556031775.039227,1556031777.551403,,
284,364,28.0,Memory,7.0,,,,,,,00880960530fa.jpg,,,,,0.7090000000000001,1.0,Novel,,,,,,1556031778.8407538,1556031781.191756,,
286,366,28.0,Memory,7.0,,,,,,,sunbagfpovqwbuexqdn.jpg,,,,,1.057,3.0,Novel,,,,,,1556031786.3096788,1556031788.77682,,
287,367,28.0,Memory,7.0,,,,,,,sunaanlwnpqndclffxt.jpg,,,,,0.9420000000000001,3.0,Novel,,,,,,1556031790.128046,1556031792.7735949,,
292,372,28.0,Memory,7.0,,,,,,,sunaygrtwrwfezqjizr.jpg,,,,,1.4080000000000001,2.0,Novel,,,,,,1556031809.717431,1556031812.469393,,
294,374,28.0,Memory,7.0,,,,,,,00129931230fb.jpg,,,,,0.79,1.0,Novel,,,,,,1556031817.8534482,1556031820.434,,
295,375,28.0,Memory,7.0,,,,,,,sunaajayojuslbbnneg.jpg,,,,,0.991,2.0,Novel,,,,,,1556031821.7370481,1556031824.11642,,
297,377,28.0,Memory,7.0,,,,,,,sunaavodbcpygkggnfp.jpg,,,,,1.11,3.0,Novel,,,,,,1556031829.1235821,1556031831.541239,,
298,378,28.0,Memory,7.0,,,,,,,00630940928fa.jpg,,,,,0.6920000000000001,2.0,Novel,,,,,,1556031832.841434,1556031835.125489,,
299,379,28.0,Memory,7.0,,,,,,,00163931230fb.jpg,,,,,1.476,1.0,Novel,,,,,,1556031836.4087381,1556031839.031126,,
302,382,28.0,Memory,7.0,,,,,,,sunafvtpfczkzopbgue.jpg,,,,,0.8,2.0,Novel,,,,,,1556031848.546188,1556031850.827703,,
304,384,28.0,Memory,7.0,,,,,,,sunakmnfgklupjijsgf.jpg,,,,,2.125,2.0,Novel,,,,,,1556031856.199274,1556031858.930944,,
305,385,28.0,Memory,7.0,,,,,,,00909960530.jpg,,,,,0.8690000000000001,1.0,Novel,,,,,,1556031860.217803,1556031862.517894,,
309,389,28.0,Memory,7.0,,,,,,,00133931230fa.jpg,,,,,0.992,2.0,Novel,,,,,,1556031876.072011,1556031878.560469,,
311,391,28.0,Memory,7.0,,,,,,,sunaobtizabegtwfwul.jpg,,,,,1.044,3.0,Novel,,,,,,1556031883.773583,1556031886.503579,,
315,395,28.0,Memory,7.0,,,,,,,00774941201fa.jpg,,,,,0.8759999999999999,1.0,Novel,,,,,,1556031899.480125,1556031901.967415,,
316,396,28.0,Memory,7.0,,,,,,,00966960627fa.jpg,,,,,0.642,1.0,Novel,,,,,,1556031903.364346,1556031905.8433359,,
280,360,28.0,Memory,7.0,,,,,,,sunaczwgyukesaajxnx.jpg,,,,,1.6769999999999998,2.0,Novel,,,,,,1556031763.284653,1556031766.0816119,,
281,361,28.0,Memory,7.0,,,,,,,00097931230fa.jpg,,,,,0.9670000000000001,1.0,Novel,,,,,,1556031767.352952,1556031769.70525,,
282,362,28.0,Memory,7.0,,,,,,,sunaamsdyakblkfoydx.jpg,,,,,1.125,2.0,Novel,,,,,,1556031770.987946,1556031773.734228,,
283,363,28.0,Memory,7.0,,,,,,,00968960627fa.jpg,,,,,0.9590000000000001,2.0,Novel,,,,,,1556031775.039227,1556031777.551403,,
284,364,28.0,Memory,7.0,,,,,,,00880960530fa.jpg,,,,,0.7090000000000001,1.0,Novel,,,,,,1556031778.8407538,1556031781.191756,,
286,366,28.0,Memory,7.0,,,,,,,sunbagfpovqwbuexqdn.jpg,,,,,1.057,3.0,Novel,,,,,,1556031786.3096788,1556031788.77682,,
287,367,28.0,Memory,7.0,,,,,,,sunaanlwnpqndclffxt.jpg,,,,,0.9420000000000001,3.0,Novel,,,,,,1556031790.128046,1556031792.7735949,,
292,372,28.0,Memory,7.0,,,,,,,sunaygrtwrwfezqjizr.jpg,,,,,1.4080000000000001,2.0,Novel,,,,,,1556031809.717431,1556031812.469393,,
294,374,28.0,Memory,7.0,,,,,,,00129931230fb.jpg,,,,,0.79,1.0,Novel,,,,,,1556031817.8534482,1556031820.434,,
295,375,28.0,Memory,7.0,,,,,,,sunaajayojuslbbnneg.jpg,,,,,0.991,2.0,Novel,,,,,,1556031821.7370481,1556031824.11642,,
297,377,28.0,Memory,7.0,,,,,,,sunaavodbcpygkggnfp.jpg,,,,,1.11,3.0,Novel,,,,,,1556031829.1235821,1556031831.541239,,
298,378,28.0,Memory,7.0,,,,,,,00630940928fa.jpg,,,,,0.6920000000000001,2.0,Novel,,,,,,1556031832.841434,1556031835.125489,,
299,379,28.0,Memory,7.0,,,,,,,00163931230fb.jpg,,,,,1.476,1.0,Novel,,,,,,1556031836.4087381,1556031839.031126,,
302,382,28.0,Memory,7.0,,,,,,,sunafvtpfczkzopbgue.jpg,,,,,0.8,2.0,Novel,,,,,,1556031848.546188,1556031850.827703,,
304,384,28.0,Memory,7.0,,,,,,,sunakmnfgklupjijsgf.jpg,,,,,2.125,2.0,Novel,,,,,,1556031856.199274,1556031858.930944,,
305,385,28.0,Memory,7.0,,,,,,,00909960530.jpg,,,,,0.8690000000000001,1.0,Novel,,,,,,1556031860.217803,1556031862.517894,,
309,389,28.0,Memory,7.0,,,,,,,00133931230fa.jpg,,,,,0.992,2.0,Novel,,,,,,1556031876.072011,1556031878.560469,,
311,391,28.0,Memory,7.0,,,,,,,sunaobtizabegtwfwul.jpg,,,,,1.044,3.0,Novel,,,,,,1556031883.773583,1556031886.503579,,
315,395,28.0,Memory,7.0,,,,,,,00774941201fa.jpg,,,,,0.8759999999999999,1.0,Novel,,,,,,1556031899.480125,1556031901.967415,,
316,396,28.0,Memory,7.0,,,,,,,00966960627fa.jpg,,,,,0.642,1.0,Novel,,,,,,1556031903.364346,1556031905.8433359,,
280,360,28.0,Memory,7.0,,,,,,,sunaczwgyukesaajxnx.jpg,,,,,1.6769999999999998,2.0,Novel,,,,,,1556031763.284653,1556031766.0816119,,
281,361,28.0,Memory,7.0,,,,,,,00097931230fa.jpg,,,,,0.9670000000000001,1.0,Novel,,,,,,1556031767.352952,1556031769.70525,,
282,362,28.0,Memory,7.0,,,,,,,sunaamsdyakblkfoydx.jpg,,,,,1.125,2.0,Novel,,,,,,1556031770.987946,1556031773.734228,,
283,363,28.0,Memory,7.0,,,,,,,00968960627fa.jpg,,,,,0.9590000000000001,2.0,Novel,,,,,,1556031775.039227,1556031777.551403,,
284,364,28.0,Memory,7.0,,,,,,,00880960530fa.jpg,,,,,0.7090000000000001,1.0,Novel,,,,,,1556031778.8407538,1556031781.191756,,
286,366,28.0,Memory,7.0,,,,,,,sunbagfpovqwbuexqdn.jpg,,,,,1.057,3.0,Novel,,,,,,1556031786.3096788,1556031788.77682,,
287,367,28.0,Memory,7.0,,,,,,,sunaanlwnpqndclffxt.jpg,,,,,0.9420000000000001,3.0,Novel,,,,,,1556031790.128046,1556031792.7735949,,
292,372,28.0,Memory,7.0,,,,,,,sunaygrtwrwfezqjizr.jpg,,,,,1.4080000000000001,2.0,Novel,,,,,,1556031809.717431,1556031812.469393,,
294,374,28.0,Memory,7.0,,,,,,,00129931230fb.jpg,,,,,0.79,1.0,Novel,,,,,,1556031817.8534482,1556031820.434,,
295,375,28.0,Memory,7.0,,,,,,,sunaajayojuslbbnneg.jpg,,,,,0.991,2.0,Novel,,,,,,1556031821.7370481,1556031824.11642,,
297,377,28.0,Memory,7.0,,,,,,,sunaavodbcpygkggnfp.jpg,,,,,1.11,3.0,Novel,,,,,,1556031829.1235821,1556031831.541239,,
298,378,28.0,Memory,7.0,,,,,,,00630940928fa.jpg,,,,,0.6920000000000001,2.0,Novel,,,,,,1556031832.841434,1556031835.125489,,
299,379,28.0,Memory,7.0,,,,,,,00163931230fb.jpg,,,,,1.476,1.0,Novel,,,,,,1556031836.4087381,1556031839.031126,,
302,382,28.0,Memory,7.0,,,,,,,sunafvtpfczkzopbgue.jpg,,,,,0.8,2.0,Novel,,,,,,1556031848.546188,1556031850.827703,,
304,384,28.0,Memory,7.0,,,,,,,sunakmnfgklupjijsgf.jpg,,,,,2.125,2.0,Novel,,,,,,1556031856.199274,1556031858.930944,,
305,385,28.0,Memory,7.0,,,,,,,00909960530.jpg,,,,,0.8690000000000001,1.0,Novel,,,,,,1556031860.217803,1556031862.517894,,
309,389,28.0,Memory,7.0,,,,,,,00133931230fa.jpg,,,,,0.992,2.0,Novel,,,,,,1556031876.072011,1556031878.560469,,
311,391,28.0,Memory,7.0,,,,,,,sunaobtizabegtwfwul.jpg,,,,,1.044,3.0,Novel,,,,,,1556031883.773583,1556031886.503579,,
315,395,28.0,Memory,7.0,,,,,,,00774941201fa.jpg,,,,,0.8759999999999999,1.0,Novel,,,,,,1556031899.480125,1556031901.967415,,
316,396,28.0,Memory,7.0,,,,,,,00966960627fa.jpg,,,,,0.642,1.0,Novel,,,,,,1556031903.364346,1556031905.8433359,,
123,63,21.0,Memory,1.0,,,,,,,00681941121fa.jpg,Face,,Place,,2.109,2.0,None,,,,,,1554837637.7669618,1554837640.800441,,
126,66,21.0,Memory,1.0,,,,,,,00149931230fa.jpg,Face,,Place,,1.092,3.0,Side,,,,,,1554837651.255745,1554837654.089571,,
